view_id,model,seed,feature,importance_mean,importance_std
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,memory_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,network_or_size_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,latency_max,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,latency_p95_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,latency_p99_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,span_duration_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,failed_span_ratio,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,trace_depth_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,fanout_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,log_error_indicator,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,log_template_frequency_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,log_entropy_proxy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,service_metric_entropy,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,rolling_latency_mean,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,rolling_latency_std,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,ewma_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,rolling_zscore_latency,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,latency_threshold_p95,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,XGBoost,21,latency_threshold_exceeded,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,fanout_proxy,0.08134205435390322,0.006121340997225997
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,input_numeric_column_count,0.0,0.0
rcaeval_recursive_service_fault_csv_windows,RandomForest,21,error_rate,0.0,0.0
